DateKey,FullDate,Year,Quarter,Month,MonthName,Day,DayOfWeek
20220819,19/08/2022,2022,Q3,8,August,19,Friday
20220820,20/08/2022,2022,Q3,8,August,20,Saturday
20220821,21/08/2022,2022,Q3,8,August,21,Sunday
20220822,22/08/2022,2022,Q3,8,August,22,Monday
20220823,23/08/2022,2022,Q3,8,August,23,Tuesday
20220824,24/08/2022,2022,Q3,8,August,24,Wednesday
20220825,25/08/2022,2022,Q3,8,August,25,Thursday
20220826,26/08/2022,2022,Q3,8,August,26,Friday
20220827,27/08/2022,2022,Q3,8,August,27,Saturday
20220828,28/08/2022,2022,Q3,8,August,28,Sunday
20220829,29/08/2022,2022,Q3,8,August,29,Monday
20220830,30/08/2022,2022,Q3,8,August,30,Tuesday
20220831,31/08/2022,2022,Q3,8,August,31,Wednesday
20220901,01/09/2022,2022,Q3,9,September,1,Thursday
20220902,02/09/2022,2022,Q3,9,September,2,Friday
20220903,03/09/2022,2022,Q3,9,September,3,Saturday
20220904,04/09/2022,2022,Q3,9,September,4,Sunday
20220905,05/09/2022,2022,Q3,9,September,5,Monday
20220906,06/09/2022,2022,Q3,9,September,6,Tuesday
20220907,07/09/2022,2022,Q3,9,September,7,Wednesday
20220908,08/09/2022,2022,Q3,9,September,8,Thursday
20220909,09/09/2022,2022,Q3,9,September,9,Friday
20220910,10/09/2022,2022,Q3,9,September,10,Saturday
20220911,11/09/2022,2022,Q3,9,September,11,Sunday
20220912,12/09/2022,2022,Q3,9,September,12,Monday
20220913,13/09/2022,2022,Q3,9,September,13,Tuesday
20220914,14/09/2022,2022,Q3,9,September,14,Wednesday
20220915,15/09/2022,2022,Q3,9,September,15,Thursday
20220916,16/09/2022,2022,Q3,9,September,16,Friday
20220917,17/09/2022,2022,Q3,9,September,17,Saturday
20220918,18/09/2022,2022,Q3,9,September,18,Sunday
20220919,19/09/2022,2022,Q3,9,September,19,Monday
20220920,20/09/2022,2022,Q3,9,September,20,Tuesday
20220921,21/09/2022,2022,Q3,9,September,21,Wednesday
20220922,22/09/2022,2022,Q3,9,September,22,Thursday
20220923,23/09/2022,2022,Q3,9,September,23,Friday
20220924,24/09/2022,2022,Q3,9,September,24,Saturday
20220925,25/09/2022,2022,Q3,9,September,25,Sunday
20220926,26/09/2022,2022,Q3,9,September,26,Monday
20220927,27/09/2022,2022,Q3,9,September,27,Tuesday
20220928,28/09/2022,2022,Q3,9,September,28,Wednesday
20220929,29/09/2022,2022,Q3,9,September,29,Thursday
20220930,30/09/2022,2022,Q3,9,September,30,Friday
20221001,01/10/2022,2022,Q4,10,October,1,Saturday
20221002,02/10/2022,2022,Q4,10,October,2,Sunday
20221003,03/10/2022,2022,Q4,10,October,3,Monday
20221004,04/10/2022,2022,Q4,10,October,4,Tuesday
20221005,05/10/2022,2022,Q4,10,October,5,Wednesday
20221006,06/10/2022,2022,Q4,10,October,6,Thursday
20221007,07/10/2022,2022,Q4,10,October,7,Friday
20221008,08/10/2022,2022,Q4,10,October,8,Saturday
20221009,09/10/2022,2022,Q4,10,October,9,Sunday
20221010,10/10/2022,2022,Q4,10,October,10,Monday
20221011,11/10/2022,2022,Q4,10,October,11,Tuesday
20221012,12/10/2022,2022,Q4,10,October,12,Wednesday
20221013,13/10/2022,2022,Q4,10,October,13,Thursday
20221014,14/10/2022,2022,Q4,10,October,14,Friday
20221015,15/10/2022,2022,Q4,10,October,15,Saturday
20221016,16/10/2022,2022,Q4,10,October,16,Sunday
20221017,17/10/2022,2022,Q4,10,October,17,Monday
20221018,18/10/2022,2022,Q4,10,October,18,Tuesday
20221019,19/10/2022,2022,Q4,10,October,19,Wednesday
20221020,20/10/2022,2022,Q4,10,October,20,Thursday
20221021,21/10/2022,2022,Q4,10,October,21,Friday
20221022,22/10/2022,2022,Q4,10,October,22,Saturday
20221023,23/10/2022,2022,Q4,10,October,23,Sunday
20221024,24/10/2022,2022,Q4,10,October,24,Monday
20221025,25/10/2022,2022,Q4,10,October,25,Tuesday
20221026,26/10/2022,2022,Q4,10,October,26,Wednesday
20221027,27/10/2022,2022,Q4,10,October,27,Thursday
20221028,28/10/2022,2022,Q4,10,October,28,Friday
20221029,29/10/2022,2022,Q4,10,October,29,Saturday
20221030,30/10/2022,2022,Q4,10,October,30,Sunday
20221031,31/10/2022,2022,Q4,10,October,31,Monday
20221101,01/11/2022,2022,Q4,11,November,1,Tuesday
20221102,02/11/2022,2022,Q4,11,November,2,Wednesday
20221103,03/11/2022,2022,Q4,11,November,3,Thursday
20221104,04/11/2022,2022,Q4,11,November,4,Friday
20221105,05/11/2022,2022,Q4,11,November,5,Saturday
20221106,06/11/2022,2022,Q4,11,November,6,Sunday
20221107,07/11/2022,2022,Q4,11,November,7,Monday
20221108,08/11/2022,2022,Q4,11,November,8,Tuesday
20221109,09/11/2022,2022,Q4,11,November,9,Wednesday
20221110,10/11/2022,2022,Q4,11,November,10,Thursday
20221111,11/11/2022,2022,Q4,11,November,11,Friday
20221112,12/11/2022,2022,Q4,11,November,12,Saturday
20221113,13/11/2022,2022,Q4,11,November,13,Sunday
20221114,14/11/2022,2022,Q4,11,November,14,Monday
20221115,15/11/2022,2022,Q4,11,November,15,Tuesday
20221116,16/11/2022,2022,Q4,11,November,16,Wednesday
20221117,17/11/2022,2022,Q4,11,November,17,Thursday
20221118,18/11/2022,2022,Q4,11,November,18,Friday
20221119,19/11/2022,2022,Q4,11,November,19,Saturday
20221120,20/11/2022,2022,Q4,11,November,20,Sunday
20221121,21/11/2022,2022,Q4,11,November,21,Monday
20221122,22/11/2022,2022,Q4,11,November,22,Tuesday
20221123,23/11/2022,2022,Q4,11,November,23,Wednesday
20221124,24/11/2022,2022,Q4,11,November,24,Thursday
20221125,25/11/2022,2022,Q4,11,November,25,Friday
20221126,26/11/2022,2022,Q4,11,November,26,Saturday
20221127,27/11/2022,2022,Q4,11,November,27,Sunday
20221128,28/11/2022,2022,Q4,11,November,28,Monday
20221129,29/11/2022,2022,Q4,11,November,29,Tuesday
20221130,30/11/2022,2022,Q4,11,November,30,Wednesday
20221201,01/12/2022,2022,Q4,12,December,1,Thursday
20221202,02/12/2022,2022,Q4,12,December,2,Friday
20221203,03/12/2022,2022,Q4,12,December,3,Saturday
20221204,04/12/2022,2022,Q4,12,December,4,Sunday
20221205,05/12/2022,2022,Q4,12,December,5,Monday
20221206,06/12/2022,2022,Q4,12,December,6,Tuesday
20221207,07/12/2022,2022,Q4,12,December,7,Wednesday
20221208,08/12/2022,2022,Q4,12,December,8,Thursday
20221209,09/12/2022,2022,Q4,12,December,9,Friday
20221210,10/12/2022,2022,Q4,12,December,10,Saturday
20221211,11/12/2022,2022,Q4,12,December,11,Sunday
20221212,12/12/2022,2022,Q4,12,December,12,Monday
20221213,13/12/2022,2022,Q4,12,December,13,Tuesday
20221214,14/12/2022,2022,Q4,12,December,14,Wednesday
20221215,15/12/2022,2022,Q4,12,December,15,Thursday
20221216,16/12/2022,2022,Q4,12,December,16,Friday
20221217,17/12/2022,2022,Q4,12,December,17,Saturday
20221218,18/12/2022,2022,Q4,12,December,18,Sunday
20221219,19/12/2022,2022,Q4,12,December,19,Monday
20221220,20/12/2022,2022,Q4,12,December,20,Tuesday
20221221,21/12/2022,2022,Q4,12,December,21,Wednesday
20221222,22/12/2022,2022,Q4,12,December,22,Thursday
20221223,23/12/2022,2022,Q4,12,December,23,Friday
20221224,24/12/2022,2022,Q4,12,December,24,Saturday
20221225,25/12/2022,2022,Q4,12,December,25,Sunday
20221226,26/12/2022,2022,Q4,12,December,26,Monday
20221227,27/12/2022,2022,Q4,12,December,27,Tuesday
20221228,28/12/2022,2022,Q4,12,December,28,Wednesday
20221229,29/12/2022,2022,Q4,12,December,29,Thursday
20221230,30/12/2022,2022,Q4,12,December,30,Friday
20221231,31/12/2022,2022,Q4,12,December,31,Saturday
20230101,01/01/2023,2023,Q1,1,January,1,Sunday
20230102,02/01/2023,2023,Q1,1,January,2,Monday
20230103,03/01/2023,2023,Q1,1,January,3,Tuesday
20230104,04/01/2023,2023,Q1,1,January,4,Wednesday
20230105,05/01/2023,2023,Q1,1,January,5,Thursday
20230106,06/01/2023,2023,Q1,1,January,6,Friday
20230107,07/01/2023,2023,Q1,1,January,7,Saturday
20230108,08/01/2023,2023,Q1,1,January,8,Sunday
20230109,09/01/2023,2023,Q1,1,January,9,Monday
20230110,10/01/2023,2023,Q1,1,January,10,Tuesday
20230111,11/01/2023,2023,Q1,1,January,11,Wednesday
20230112,12/01/2023,2023,Q1,1,January,12,Thursday
20230113,13/01/2023,2023,Q1,1,January,13,Friday
20230114,14/01/2023,2023,Q1,1,January,14,Saturday
20230115,15/01/2023,2023,Q1,1,January,15,Sunday
20230116,16/01/2023,2023,Q1,1,January,16,Monday
20230117,17/01/2023,2023,Q1,1,January,17,Tuesday
20230118,18/01/2023,2023,Q1,1,January,18,Wednesday
20230119,19/01/2023,2023,Q1,1,January,19,Thursday
20230120,20/01/2023,2023,Q1,1,January,20,Friday
20230121,21/01/2023,2023,Q1,1,January,21,Saturday
20230122,22/01/2023,2023,Q1,1,January,22,Sunday
20230123,23/01/2023,2023,Q1,1,January,23,Monday
20230124,24/01/2023,2023,Q1,1,January,24,Tuesday
20230125,25/01/2023,2023,Q1,1,January,25,Wednesday
20230126,26/01/2023,2023,Q1,1,January,26,Thursday
20230127,27/01/2023,2023,Q1,1,January,27,Friday
20230128,28/01/2023,2023,Q1,1,January,28,Saturday
20230129,29/01/2023,2023,Q1,1,January,29,Sunday
20230130,30/01/2023,2023,Q1,1,January,30,Monday
20230131,31/01/2023,2023,Q1,1,January,31,Tuesday
20230201,01/02/2023,2023,Q1,2,February,1,Wednesday
20230202,02/02/2023,2023,Q1,2,February,2,Thursday
20230203,03/02/2023,2023,Q1,2,February,3,Friday
20230204,04/02/2023,2023,Q1,2,February,4,Saturday
20230205,05/02/2023,2023,Q1,2,February,5,Sunday
20230206,06/02/2023,2023,Q1,2,February,6,Monday
20230207,07/02/2023,2023,Q1,2,February,7,Tuesday
20230208,08/02/2023,2023,Q1,2,February,8,Wednesday
20230209,09/02/2023,2023,Q1,2,February,9,Thursday
20230210,10/02/2023,2023,Q1,2,February,10,Friday
20230211,11/02/2023,2023,Q1,2,February,11,Saturday
20230212,12/02/2023,2023,Q1,2,February,12,Sunday
20230213,13/02/2023,2023,Q1,2,February,13,Monday
20230214,14/02/2023,2023,Q1,2,February,14,Tuesday
20230215,15/02/2023,2023,Q1,2,February,15,Wednesday
20230216,16/02/2023,2023,Q1,2,February,16,Thursday
20230217,17/02/2023,2023,Q1,2,February,17,Friday
20230218,18/02/2023,2023,Q1,2,February,18,Saturday
20230219,19/02/2023,2023,Q1,2,February,19,Sunday
20230220,20/02/2023,2023,Q1,2,February,20,Monday
20230221,21/02/2023,2023,Q1,2,February,21,Tuesday
20230222,22/02/2023,2023,Q1,2,February,22,Wednesday
20230223,23/02/2023,2023,Q1,2,February,23,Thursday
20230224,24/02/2023,2023,Q1,2,February,24,Friday
20230225,25/02/2023,2023,Q1,2,February,25,Saturday
20230226,26/02/2023,2023,Q1,2,February,26,Sunday
20230227,27/02/2023,2023,Q1,2,February,27,Monday
20230228,28/02/2023,2023,Q1,2,February,28,Tuesday
20230301,01/03/2023,2023,Q1,3,March,1,Wednesday
20230302,02/03/2023,2023,Q1,3,March,2,Thursday
20230303,03/03/2023,2023,Q1,3,March,3,Friday
20230304,04/03/2023,2023,Q1,3,March,4,Saturday
20230305,05/03/2023,2023,Q1,3,March,5,Sunday
20230306,06/03/2023,2023,Q1,3,March,6,Monday
20230307,07/03/2023,2023,Q1,3,March,7,Tuesday
20230308,08/03/2023,2023,Q1,3,March,8,Wednesday
20230309,09/03/2023,2023,Q1,3,March,9,Thursday
20230310,10/03/2023,2023,Q1,3,March,10,Friday
20230311,11/03/2023,2023,Q1,3,March,11,Saturday
20230312,12/03/2023,2023,Q1,3,March,12,Sunday
20230313,13/03/2023,2023,Q1,3,March,13,Monday
20230314,14/03/2023,2023,Q1,3,March,14,Tuesday
20230315,15/03/2023,2023,Q1,3,March,15,Wednesday
20230316,16/03/2023,2023,Q1,3,March,16,Thursday
20230317,17/03/2023,2023,Q1,3,March,17,Friday
20230318,18/03/2023,2023,Q1,3,March,18,Saturday
20230319,19/03/2023,2023,Q1,3,March,19,Sunday
20230320,20/03/2023,2023,Q1,3,March,20,Monday
20230321,21/03/2023,2023,Q1,3,March,21,Tuesday
20230322,22/03/2023,2023,Q1,3,March,22,Wednesday
20230323,23/03/2023,2023,Q1,3,March,23,Thursday
20230324,24/03/2023,2023,Q1,3,March,24,Friday
20230325,25/03/2023,2023,Q1,3,March,25,Saturday
20230326,26/03/2023,2023,Q1,3,March,26,Sunday
20230327,27/03/2023,2023,Q1,3,March,27,Monday
20230328,28/03/2023,2023,Q1,3,March,28,Tuesday
20230329,29/03/2023,2023,Q1,3,March,29,Wednesday
20230330,30/03/2023,2023,Q1,3,March,30,Thursday
20230331,31/03/2023,2023,Q1,3,March,31,Friday
20230401,01/04/2023,2023,Q2,4,April,1,Saturday
20230402,02/04/2023,2023,Q2,4,April,2,Sunday
20230403,03/04/2023,2023,Q2,4,April,3,Monday
20230404,04/04/2023,2023,Q2,4,April,4,Tuesday
20230405,05/04/2023,2023,Q2,4,April,5,Wednesday
20230406,06/04/2023,2023,Q2,4,April,6,Thursday
20230407,07/04/2023,2023,Q2,4,April,7,Friday
20230408,08/04/2023,2023,Q2,4,April,8,Saturday
20230409,09/04/2023,2023,Q2,4,April,9,Sunday
20230410,10/04/2023,2023,Q2,4,April,10,Monday
20230411,11/04/2023,2023,Q2,4,April,11,Tuesday
20230412,12/04/2023,2023,Q2,4,April,12,Wednesday
20230413,13/04/2023,2023,Q2,4,April,13,Thursday
20230414,14/04/2023,2023,Q2,4,April,14,Friday
20230415,15/04/2023,2023,Q2,4,April,15,Saturday
20230416,16/04/2023,2023,Q2,4,April,16,Sunday
20230417,17/04/2023,2023,Q2,4,April,17,Monday
20230418,18/04/2023,2023,Q2,4,April,18,Tuesday
20230419,19/04/2023,2023,Q2,4,April,19,Wednesday
20230420,20/04/2023,2023,Q2,4,April,20,Thursday
20230421,21/04/2023,2023,Q2,4,April,21,Friday
20230422,22/04/2023,2023,Q2,4,April,22,Saturday
20230423,23/04/2023,2023,Q2,4,April,23,Sunday
20230424,24/04/2023,2023,Q2,4,April,24,Monday
20230425,25/04/2023,2023,Q2,4,April,25,Tuesday
20230426,26/04/2023,2023,Q2,4,April,26,Wednesday
20230427,27/04/2023,2023,Q2,4,April,27,Thursday
20230428,28/04/2023,2023,Q2,4,April,28,Friday
20230429,29/04/2023,2023,Q2,4,April,29,Saturday
20230430,30/04/2023,2023,Q2,4,April,30,Sunday
20230501,01/05/2023,2023,Q2,5,May,1,Monday
20230502,02/05/2023,2023,Q2,5,May,2,Tuesday
20230503,03/05/2023,2023,Q2,5,May,3,Wednesday
20230504,04/05/2023,2023,Q2,5,May,4,Thursday
20230505,05/05/2023,2023,Q2,5,May,5,Friday
20230506,06/05/2023,2023,Q2,5,May,6,Saturday
20230507,07/05/2023,2023,Q2,5,May,7,Sunday
20230508,08/05/2023,2023,Q2,5,May,8,Monday
20230509,09/05/2023,2023,Q2,5,May,9,Tuesday
20230510,10/05/2023,2023,Q2,5,May,10,Wednesday
20230511,11/05/2023,2023,Q2,5,May,11,Thursday
20230512,12/05/2023,2023,Q2,5,May,12,Friday
20230513,13/05/2023,2023,Q2,5,May,13,Saturday
20230514,14/05/2023,2023,Q2,5,May,14,Sunday
20230515,15/05/2023,2023,Q2,5,May,15,Monday
20230516,16/05/2023,2023,Q2,5,May,16,Tuesday
20230517,17/05/2023,2023,Q2,5,May,17,Wednesday
20230518,18/05/2023,2023,Q2,5,May,18,Thursday
20230519,19/05/2023,2023,Q2,5,May,19,Friday
20230520,20/05/2023,2023,Q2,5,May,20,Saturday
20230521,21/05/2023,2023,Q2,5,May,21,Sunday
20230522,22/05/2023,2023,Q2,5,May,22,Monday
20230523,23/05/2023,2023,Q2,5,May,23,Tuesday
20230524,24/05/2023,2023,Q2,5,May,24,Wednesday
20230525,25/05/2023,2023,Q2,5,May,25,Thursday
20230526,26/05/2023,2023,Q2,5,May,26,Friday
20230527,27/05/2023,2023,Q2,5,May,27,Saturday
20230528,28/05/2023,2023,Q2,5,May,28,Sunday
20230529,29/05/2023,2023,Q2,5,May,29,Monday
20230530,30/05/2023,2023,Q2,5,May,30,Tuesday
20230531,31/05/2023,2023,Q2,5,May,31,Wednesday
20230601,01/06/2023,2023,Q2,6,June,1,Thursday
20230602,02/06/2023,2023,Q2,6,June,2,Friday
20230603,03/06/2023,2023,Q2,6,June,3,Saturday
20230604,04/06/2023,2023,Q2,6,June,4,Sunday
20230605,05/06/2023,2023,Q2,6,June,5,Monday
20230606,06/06/2023,2023,Q2,6,June,6,Tuesday
20230607,07/06/2023,2023,Q2,6,June,7,Wednesday
20230608,08/06/2023,2023,Q2,6,June,8,Thursday
20230609,09/06/2023,2023,Q2,6,June,9,Friday
20230610,10/06/2023,2023,Q2,6,June,10,Saturday
20230611,11/06/2023,2023,Q2,6,June,11,Sunday
20230612,12/06/2023,2023,Q2,6,June,12,Monday
20230613,13/06/2023,2023,Q2,6,June,13,Tuesday
20230614,14/06/2023,2023,Q2,6,June,14,Wednesday
20230615,15/06/2023,2023,Q2,6,June,15,Thursday
20230616,16/06/2023,2023,Q2,6,June,16,Friday
20230617,17/06/2023,2023,Q2,6,June,17,Saturday
20230618,18/06/2023,2023,Q2,6,June,18,Sunday
20230619,19/06/2023,2023,Q2,6,June,19,Monday
20230620,20/06/2023,2023,Q2,6,June,20,Tuesday
20230621,21/06/2023,2023,Q2,6,June,21,Wednesday
20230622,22/06/2023,2023,Q2,6,June,22,Thursday
20230623,23/06/2023,2023,Q2,6,June,23,Friday
20230624,24/06/2023,2023,Q2,6,June,24,Saturday
20230625,25/06/2023,2023,Q2,6,June,25,Sunday
20230626,26/06/2023,2023,Q2,6,June,26,Monday
20230627,27/06/2023,2023,Q2,6,June,27,Tuesday
20230628,28/06/2023,2023,Q2,6,June,28,Wednesday
20230629,29/06/2023,2023,Q2,6,June,29,Thursday
20230630,30/06/2023,2023,Q2,6,June,30,Friday
20230701,01/07/2023,2023,Q3,7,July,1,Saturday
20230702,02/07/2023,2023,Q3,7,July,2,Sunday
20230703,03/07/2023,2023,Q3,7,July,3,Monday
20230704,04/07/2023,2023,Q3,7,July,4,Tuesday
20230705,05/07/2023,2023,Q3,7,July,5,Wednesday
20230706,06/07/2023,2023,Q3,7,July,6,Thursday
20230707,07/07/2023,2023,Q3,7,July,7,Friday
20230708,08/07/2023,2023,Q3,7,July,8,Saturday
20230709,09/07/2023,2023,Q3,7,July,9,Sunday
20230710,10/07/2023,2023,Q3,7,July,10,Monday
20230711,11/07/2023,2023,Q3,7,July,11,Tuesday
20230712,12/07/2023,2023,Q3,7,July,12,Wednesday
20230713,13/07/2023,2023,Q3,7,July,13,Thursday
20230714,14/07/2023,2023,Q3,7,July,14,Friday
20230715,15/07/2023,2023,Q3,7,July,15,Saturday
20230716,16/07/2023,2023,Q3,7,July,16,Sunday
20230717,17/07/2023,2023,Q3,7,July,17,Monday
20230718,18/07/2023,2023,Q3,7,July,18,Tuesday
20230719,19/07/2023,2023,Q3,7,July,19,Wednesday
20230720,20/07/2023,2023,Q3,7,July,20,Thursday
20230721,21/07/2023,2023,Q3,7,July,21,Friday
20230722,22/07/2023,2023,Q3,7,July,22,Saturday
20230723,23/07/2023,2023,Q3,7,July,23,Sunday
20230724,24/07/2023,2023,Q3,7,July,24,Monday
20230725,25/07/2023,2023,Q3,7,July,25,Tuesday
20230726,26/07/2023,2023,Q3,7,July,26,Wednesday
20230727,27/07/2023,2023,Q3,7,July,27,Thursday
20230728,28/07/2023,2023,Q3,7,July,28,Friday
20230729,29/07/2023,2023,Q3,7,July,29,Saturday
20230730,30/07/2023,2023,Q3,7,July,30,Sunday
20230731,31/07/2023,2023,Q3,7,July,31,Monday
20230801,01/08/2023,2023,Q3,8,August,1,Tuesday
20230802,02/08/2023,2023,Q3,8,August,2,Wednesday
20230803,03/08/2023,2023,Q3,8,August,3,Thursday
20230804,04/08/2023,2023,Q3,8,August,4,Friday
20230805,05/08/2023,2023,Q3,8,August,5,Saturday
20230806,06/08/2023,2023,Q3,8,August,6,Sunday
20230807,07/08/2023,2023,Q3,8,August,7,Monday
20230808,08/08/2023,2023,Q3,8,August,8,Tuesday
20230809,09/08/2023,2023,Q3,8,August,9,Wednesday
20230810,10/08/2023,2023,Q3,8,August,10,Thursday
20230811,11/08/2023,2023,Q3,8,August,11,Friday
20230812,12/08/2023,2023,Q3,8,August,12,Saturday
20230813,13/08/2023,2023,Q3,8,August,13,Sunday
20230814,14/08/2023,2023,Q3,8,August,14,Monday
20230815,15/08/2023,2023,Q3,8,August,15,Tuesday
20230816,16/08/2023,2023,Q3,8,August,16,Wednesday
20230817,17/08/2023,2023,Q3,8,August,17,Thursday
20230818,18/08/2023,2023,Q3,8,August,18,Friday
20230819,19/08/2023,2023,Q3,8,August,19,Saturday
20230820,20/08/2023,2023,Q3,8,August,20,Sunday
20230821,21/08/2023,2023,Q3,8,August,21,Monday
20230822,22/08/2023,2023,Q3,8,August,22,Tuesday
20230823,23/08/2023,2023,Q3,8,August,23,Wednesday
20230824,24/08/2023,2023,Q3,8,August,24,Thursday
20230825,25/08/2023,2023,Q3,8,August,25,Friday
20230826,26/08/2023,2023,Q3,8,August,26,Saturday
20230827,27/08/2023,2023,Q3,8,August,27,Sunday
20230828,28/08/2023,2023,Q3,8,August,28,Monday
20230829,29/08/2023,2023,Q3,8,August,29,Tuesday
20230830,30/08/2023,2023,Q3,8,August,30,Wednesday
20230831,31/08/2023,2023,Q3,8,August,31,Thursday
20230901,01/09/2023,2023,Q3,9,September,1,Friday
20230902,02/09/2023,2023,Q3,9,September,2,Saturday
20230903,03/09/2023,2023,Q3,9,September,3,Sunday
20230904,04/09/2023,2023,Q3,9,September,4,Monday
20230905,05/09/2023,2023,Q3,9,September,5,Tuesday
20230906,06/09/2023,2023,Q3,9,September,6,Wednesday
20230907,07/09/2023,2023,Q3,9,September,7,Thursday
20230908,08/09/2023,2023,Q3,9,September,8,Friday
20230909,09/09/2023,2023,Q3,9,September,9,Saturday
20230910,10/09/2023,2023,Q3,9,September,10,Sunday
20230911,11/09/2023,2023,Q3,9,September,11,Monday
20230912,12/09/2023,2023,Q3,9,September,12,Tuesday
20230913,13/09/2023,2023,Q3,9,September,13,Wednesday
20230914,14/09/2023,2023,Q3,9,September,14,Thursday
20230915,15/09/2023,2023,Q3,9,September,15,Friday
20230916,16/09/2023,2023,Q3,9,September,16,Saturday
20230917,17/09/2023,2023,Q3,9,September,17,Sunday
20230918,18/09/2023,2023,Q3,9,September,18,Monday
20230919,19/09/2023,2023,Q3,9,September,19,Tuesday
20230920,20/09/2023,2023,Q3,9,September,20,Wednesday
20230921,21/09/2023,2023,Q3,9,September,21,Thursday
20230922,22/09/2023,2023,Q3,9,September,22,Friday
20230923,23/09/2023,2023,Q3,9,September,23,Saturday
20230924,24/09/2023,2023,Q3,9,September,24,Sunday
20230925,25/09/2023,2023,Q3,9,September,25,Monday
20230926,26/09/2023,2023,Q3,9,September,26,Tuesday
20230927,27/09/2023,2023,Q3,9,September,27,Wednesday
20230928,28/09/2023,2023,Q3,9,September,28,Thursday
20230929,29/09/2023,2023,Q3,9,September,29,Friday
20230930,30/09/2023,2023,Q3,9,September,30,Saturday
20231001,01/10/2023,2023,Q4,10,October,1,Sunday
20231002,02/10/2023,2023,Q4,10,October,2,Monday
20231003,03/10/2023,2023,Q4,10,October,3,Tuesday
20231004,04/10/2023,2023,Q4,10,October,4,Wednesday
20231005,05/10/2023,2023,Q4,10,October,5,Thursday
20231006,06/10/2023,2023,Q4,10,October,6,Friday
20231007,07/10/2023,2023,Q4,10,October,7,Saturday
20231008,08/10/2023,2023,Q4,10,October,8,Sunday
20231009,09/10/2023,2023,Q4,10,October,9,Monday
20231010,10/10/2023,2023,Q4,10,October,10,Tuesday
20231011,11/10/2023,2023,Q4,10,October,11,Wednesday
20231012,12/10/2023,2023,Q4,10,October,12,Thursday
20231013,13/10/2023,2023,Q4,10,October,13,Friday
20231014,14/10/2023,2023,Q4,10,October,14,Saturday
20231015,15/10/2023,2023,Q4,10,October,15,Sunday
20231016,16/10/2023,2023,Q4,10,October,16,Monday
20231017,17/10/2023,2023,Q4,10,October,17,Tuesday
20231018,18/10/2023,2023,Q4,10,October,18,Wednesday
20231019,19/10/2023,2023,Q4,10,October,19,Thursday
20231020,20/10/2023,2023,Q4,10,October,20,Friday
20231021,21/10/2023,2023,Q4,10,October,21,Saturday
20231022,22/10/2023,2023,Q4,10,October,22,Sunday
20231023,23/10/2023,2023,Q4,10,October,23,Monday
20231024,24/10/2023,2023,Q4,10,October,24,Tuesday
20231025,25/10/2023,2023,Q4,10,October,25,Wednesday
20231026,26/10/2023,2023,Q4,10,October,26,Thursday
20231027,27/10/2023,2023,Q4,10,October,27,Friday
20231028,28/10/2023,2023,Q4,10,October,28,Saturday
20231029,29/10/2023,2023,Q4,10,October,29,Sunday
20231030,30/10/2023,2023,Q4,10,October,30,Monday
20231031,31/10/2023,2023,Q4,10,October,31,Tuesday
20231101,01/11/2023,2023,Q4,11,November,1,Wednesday
20231102,02/11/2023,2023,Q4,11,November,2,Thursday
20231103,03/11/2023,2023,Q4,11,November,3,Friday
20231104,04/11/2023,2023,Q4,11,November,4,Saturday
20231105,05/11/2023,2023,Q4,11,November,5,Sunday
20231106,06/11/2023,2023,Q4,11,November,6,Monday
20231107,07/11/2023,2023,Q4,11,November,7,Tuesday
20231108,08/11/2023,2023,Q4,11,November,8,Wednesday
20231109,09/11/2023,2023,Q4,11,November,9,Thursday
20231110,10/11/2023,2023,Q4,11,November,10,Friday
20231111,11/11/2023,2023,Q4,11,November,11,Saturday
20231112,12/11/2023,2023,Q4,11,November,12,Sunday
20231113,13/11/2023,2023,Q4,11,November,13,Monday
20231114,14/11/2023,2023,Q4,11,November,14,Tuesday
20231115,15/11/2023,2023,Q4,11,November,15,Wednesday
20231116,16/11/2023,2023,Q4,11,November,16,Thursday
20231117,17/11/2023,2023,Q4,11,November,17,Friday
20231118,18/11/2023,2023,Q4,11,November,18,Saturday
20231119,19/11/2023,2023,Q4,11,November,19,Sunday
20231120,20/11/2023,2023,Q4,11,November,20,Monday
20231121,21/11/2023,2023,Q4,11,November,21,Tuesday
20231122,22/11/2023,2023,Q4,11,November,22,Wednesday
20231123,23/11/2023,2023,Q4,11,November,23,Thursday
20231124,24/11/2023,2023,Q4,11,November,24,Friday
20231125,25/11/2023,2023,Q4,11,November,25,Saturday
20231126,26/11/2023,2023,Q4,11,November,26,Sunday
20231127,27/11/2023,2023,Q4,11,November,27,Monday
20231128,28/11/2023,2023,Q4,11,November,28,Tuesday
20231129,29/11/2023,2023,Q4,11,November,29,Wednesday
20231130,30/11/2023,2023,Q4,11,November,30,Thursday
20231201,01/12/2023,2023,Q4,12,December,1,Friday
20231202,02/12/2023,2023,Q4,12,December,2,Saturday
20231203,03/12/2023,2023,Q4,12,December,3,Sunday
20231204,04/12/2023,2023,Q4,12,December,4,Monday
20231205,05/12/2023,2023,Q4,12,December,5,Tuesday
20231206,06/12/2023,2023,Q4,12,December,6,Wednesday
20231207,07/12/2023,2023,Q4,12,December,7,Thursday
20231208,08/12/2023,2023,Q4,12,December,8,Friday
20231209,09/12/2023,2023,Q4,12,December,9,Saturday
20231210,10/12/2023,2023,Q4,12,December,10,Sunday
20231211,11/12/2023,2023,Q4,12,December,11,Monday
20231212,12/12/2023,2023,Q4,12,December,12,Tuesday
